time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-03 00:00:00+00:00,18,9,29,13
2021-12-04 00:00:00+00:00,15,6,35,12
2021-12-05 00:00:00+00:00,18,7,32,14
2021-12-06 00:00:00+00:00,18,8,55,18
2021-12-07 00:00:00+00:00,21,10,59,17
2021-12-08 00:00:00+00:00,18,8,9,6
2021-12-09 00:00:00+00:00,21,11,27,11
2021-12-10 00:00:00+00:00,23,11,44,15
2021-12-11 00:00:00+00:00,15,6,56,10
2021-12-12 00:00:00+00:00,23,11,33,9
2021-12-13 00:00:00+00:00,17,8,73,16
2021-12-14 00:00:00+00:00,17,8,74,10
2021-12-15 00:00:00+00:00,18,8,54,15
2021-12-16 00:00:00+00:00,18,8,14,6
