time_iso8601,clones_total,clones_unique,views_total,views_unique
2020-12-21 00:00:00+00:00,,,8,2
2020-12-22 00:00:00+00:00,2.0,2.0,126,23
2020-12-23 00:00:00+00:00,2.0,2.0,87,20
2020-12-24 00:00:00+00:00,2.0,2.0,41,12
2020-12-25 00:00:00+00:00,3.0,3.0,41,11
2020-12-26 00:00:00+00:00,45.0,5.0,274,20
2020-12-27 00:00:00+00:00,11.0,3.0,223,17
2020-12-28 00:00:00+00:00,8.0,3.0,195,25
2020-12-29 00:00:00+00:00,7.0,3.0,143,22
2020-12-30 00:00:00+00:00,7.0,3.0,80,19
2020-12-31 00:00:00+00:00,7.0,3.0,29,14
2021-01-01 00:00:00+00:00,7.0,3.0,27,14
2021-01-02 00:00:00+00:00,9.0,5.0,79,17
2021-01-03 00:00:00+00:00,8.0,4.0,82,21
2021-01-04 00:00:00+00:00,6.0,3.0,58,18
