referrer,views_total,views_unique
Google,141,34
search.brave.com,23,1
govdata.de,18,3
github.com,9,8
data.world,3,1
jgehrcke.github.io,2,2
DuckDuckGo,2,1
corona-open-data.ckan.de,1,1
