url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,185,65
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,38,11
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,33,14
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,25,13
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-ags.csv,17,7
/jgehrcke/covid-19-germany-gae/issues,10,3
/jgehrcke/covid-19-germany-gae/find/master,9,7
/jgehrcke/covid-19-germany-gae/tree/master/examples,8,8
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,8,7
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,8,7
