time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-28 00:00:00+00:00,17,7,15,2
2022-05-29 00:00:00+00:00,15,4,32,6
2022-05-30 00:00:00+00:00,20,7,9,4
2022-05-31 00:00:00+00:00,11,4,10,6
2022-06-01 00:00:00+00:00,7,2,22,9
2022-06-02 00:00:00+00:00,10,3,6,2
2022-06-03 00:00:00+00:00,17,5,10,6
2022-06-04 00:00:00+00:00,19,6,7,3
2022-06-05 00:00:00+00:00,17,6,17,6
2022-06-06 00:00:00+00:00,18,6,5,1
2022-06-07 00:00:00+00:00,23,7,31,9
2022-06-08 00:00:00+00:00,13,5,9,5
2022-06-09 00:00:00+00:00,14,4,32,6
2022-06-10 00:00:00+00:00,19,6,10,4
