url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,239,107
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,34,20
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,27,14
/jgehrcke/covid-19-germany-gae/blob/master/ags.json,23,9
/jgehrcke/covid-19-germany-gae/tree/master/more-data,15,9
/jgehrcke/covid-19-germany-gae/tree/master/tools,15,6
/jgehrcke/covid-19-germany-gae/tree/master/examples,13,9
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,10,7
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,10,5
/jgehrcke/covid-19-germany-gae/blob/master/more-data/7di-rki-by-ags.csv,10,4
