referrer,views_total,views_unique
Google,78,58
github.com,16,14
gehrcke.de,4,4
govdata.de,2,2
Bing,2,1
corona-open-data.ckan.de,1,1
youtube.com,1,1
cn.bing.com,1,1
covid19-germany.appspot.com,1,1
