time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-16 00:00:00+00:00,9,5,34,3
2022-11-17 00:00:00+00:00,6,2,15,7
2022-11-18 00:00:00+00:00,8,4,20,4
2022-11-19 00:00:00+00:00,7,3,13,4
2022-11-20 00:00:00+00:00,5,1,7,4
2022-11-21 00:00:00+00:00,9,4,16,4
2022-11-22 00:00:00+00:00,5,1,31,7
2022-11-23 00:00:00+00:00,6,2,7,2
2022-11-24 00:00:00+00:00,7,3,20,6
2022-11-25 00:00:00+00:00,8,4,19,3
2022-11-26 00:00:00+00:00,6,2,8,3
2022-11-27 00:00:00+00:00,6,2,8,2
2022-11-28 00:00:00+00:00,7,2,23,3
2022-11-29 00:00:00+00:00,5,1,11,2
