url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,226,116
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,61,19
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,34,13
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,27,15
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,24,4
/jgehrcke/covid-19-germany-gae/tree/master/more-data,15,8
/jgehrcke/covid-19-germany-gae/tree/master/examples,13,11
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,10,6
/jgehrcke/covid-19-germany-gae/blob/master/more-data/7di-rki-by-ags.csv,8,5
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,7,6
