url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,461,160
/jgehrcke/covid-19-germany-gae/issues,85,15
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,66,27
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,51,28
/jgehrcke/covid-19-germany-gae/tree/master/more-data,46,24
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,28,13
/jgehrcke/covid-19-germany-gae/blob/master/more-data/7di-rki-by-ags.csv,25,13
/jgehrcke/covid-19-germany-gae/tree/master/geodata,23,15
/jgehrcke/covid-19-germany-gae/tree/master/examples,22,18
/jgehrcke/covid-19-germany-gae/issues/562,22,6
