referrer,views_total,views_unique
Google,71,49
govdata.de,25,7
github.com,16,11
metager.de,6,2
Yahoo,3,2
asjadnaqvi.github.io,2,2
StartPage,2,1
gehrcke.de,1,1
ajalilian.shinyapps.io,1,1
covid19.eng.ox.ac.uk,1,1
