url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,309,112
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,53,21
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,48,22
/jgehrcke/covid-19-germany-gae/tree/master/more-data,31,12
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,30,13
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,23,16
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-ags.csv,18,8
/jgehrcke/covid-19-germany-gae/tree/master/examples,17,12
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,17,6
/jgehrcke/covid-19-germany-gae/blob/master/ags.json,15,8
