time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-05-05 00:00:00+00:00,,,17,1
2021-05-06 00:00:00+00:00,18.0,14.0,126,27
2021-05-07 00:00:00+00:00,15.0,11.0,81,26
2021-05-08 00:00:00+00:00,12.0,8.0,36,11
2021-05-09 00:00:00+00:00,19.0,12.0,71,16
2021-05-10 00:00:00+00:00,14.0,8.0,113,28
2021-05-11 00:00:00+00:00,16.0,11.0,198,24
2021-05-12 00:00:00+00:00,11.0,7.0,91,25
2021-05-13 00:00:00+00:00,13.0,9.0,96,20
2021-05-14 00:00:00+00:00,16.0,12.0,93,20
2021-05-15 00:00:00+00:00,18.0,13.0,91,24
2021-05-16 00:00:00+00:00,11.0,8.0,139,17
2021-05-17 00:00:00+00:00,19.0,14.0,120,25
2021-05-18 00:00:00+00:00,22.0,16.0,121,35
2021-05-19 00:00:00+00:00,16.0,12.0,82,21
