url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,245,129
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,64,21
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,41,19
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,31,17
/jgehrcke/covid-19-germany-gae/tree/master/more-data,23,11
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,20,5
/jgehrcke/covid-19-germany-gae/blob/master/README.md,16,6
/jgehrcke/covid-19-germany-gae/blob/master/more-data/latest-aggregate.csv,12,7
/jgehrcke/covid-19-germany-gae/tree/master/examples,11,9
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,11,8
