url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,454,166
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,81,29
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,67,34
/jgehrcke/covid-19-germany-gae/tree/master/more-data,34,23
/jgehrcke/covid-19-germany-gae/issues,32,9
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,30,21
/jgehrcke/covid-19-germany-gae/tree/master/plots,26,14
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,23,15
/jgehrcke/covid-19-germany-gae/tree/master/geodata,23,15
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,21,8
