referrer,views_total,views_unique
Google,133,97
github.com,27,19
geomoer.github.io,10,7
govdata.de,9,3
gehrcke.de,5,4
corona-open-data.ckan.de,3,3
covid19-germany.appspot.com,3,2
DuckDuckGo,2,2
youtube.com,2,2
link.springer.com,1,1
