time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-08-17 00:00:00+00:00,9,5,23,10
2021-08-18 00:00:00+00:00,9,5,44,8
2021-08-19 00:00:00+00:00,7,3,11,8
2021-08-20 00:00:00+00:00,7,3,69,6
2021-08-21 00:00:00+00:00,10,6,76,10
2021-08-22 00:00:00+00:00,7,3,24,8
2021-08-23 00:00:00+00:00,9,5,105,19
2021-08-24 00:00:00+00:00,10,6,62,18
2021-08-25 00:00:00+00:00,10,5,49,8
2021-08-26 00:00:00+00:00,8,4,15,8
2021-08-27 00:00:00+00:00,11,6,24,9
2021-08-28 00:00:00+00:00,11,6,3,3
2021-08-29 00:00:00+00:00,7,3,15,8
2021-08-30 00:00:00+00:00,9,4,30,12
