time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-27 00:00:00+00:00,1,1,0,0
2026-08-28 00:00:00+00:00,0,0,2,2
2026-08-29 00:00:00+00:00,1,1,4,3
2026-08-30 00:00:00+00:00,0,0,1,1
2026-08-31 00:00:00+00:00,36,31,3,3
2026-09-01 00:00:00+00:00,2136,39,0,0
2026-09-02 00:00:00+00:00,1126,36,1,1
2026-09-03 00:00:00+00:00,197,38,0,0
2026-09-04 00:00:00+00:00,75,30,3,2
2026-09-05 00:00:00+00:00,6,5,1,1
2026-09-06 00:00:00+00:00,4,1,0,0
2026-09-07 00:00:00+00:00,2,2,0,0
2026-09-08 00:00:00+00:00,4,2,2,2
2026-09-09 00:00:00+00:00,4,2,0,0
