url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,235,94
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,37,13
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,33,12
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,33,7
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-ags.csv,22,7
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,12,5
/jgehrcke/covid-19-germany-gae/tree/master/more-data,9,7
/jgehrcke/covid-19-germany-gae/find/master,9,5
/jgehrcke/covid-19-germany-gae/tree/master/examples,7,6
/jgehrcke/covid-19-germany-gae/blob/master/ags.json,7,5
