time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-02 00:00:00+00:00,5,1,23,2
2023-02-03 00:00:00+00:00,11,5,7,3
2023-02-04 00:00:00+00:00,5,1,5,2
2023-02-05 00:00:00+00:00,6,2,11,1
2023-02-06 00:00:00+00:00,6,2,16,1
2023-02-07 00:00:00+00:00,6,2,3,2
2023-02-08 00:00:00+00:00,5,1,8,4
2023-02-09 00:00:00+00:00,5,1,4,3
2023-02-10 00:00:00+00:00,5,1,17,5
2023-02-11 00:00:00+00:00,5,1,2,2
2023-02-12 00:00:00+00:00,6,2,14,2
2023-02-13 00:00:00+00:00,7,3,5,2
2023-02-14 00:00:00+00:00,7,2,4,2
2023-02-15 00:00:00+00:00,5,1,3,1
