time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-01-05 00:00:00+00:00,,,2,1
2021-01-06 00:00:00+00:00,11.0,7.0,178,32
2021-01-07 00:00:00+00:00,10.0,6.0,106,25
2021-01-08 00:00:00+00:00,14.0,8.0,137,33
2021-01-09 00:00:00+00:00,7.0,3.0,65,14
2021-01-10 00:00:00+00:00,7.0,3.0,49,14
2021-01-11 00:00:00+00:00,9.0,5.0,136,27
2021-01-12 00:00:00+00:00,9.0,4.0,185,41
2021-01-13 00:00:00+00:00,7.0,3.0,133,35
2021-01-14 00:00:00+00:00,16.0,6.0,293,26
2021-01-15 00:00:00+00:00,9.0,5.0,75,24
2021-01-16 00:00:00+00:00,8.0,4.0,60,13
2021-01-17 00:00:00+00:00,10.0,4.0,201,24
2021-01-18 00:00:00+00:00,9.0,3.0,169,29
2021-01-19 00:00:00+00:00,8.0,4.0,165,22
