url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,416,159
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,74,31
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,44,25
/jgehrcke/covid-19-germany-gae/issues,36,10
/jgehrcke/covid-19-germany-gae/tree/master/more-data,28,21
/jgehrcke/covid-19-germany-gae/tree/master/plots,24,13
/jgehrcke/covid-19-germany-gae/tree/master/geodata,22,14
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,20,15
/jgehrcke/covid-19-germany-gae/tree/master/examples,19,17
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,16,11
