url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,15,14
/jgehrcke/covid-19-germany-gae/tree/master/geodata,9,6
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,5,5
/jgehrcke/covid-19-germany-gae/tree/master/more-data,3,3
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,3,2
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,2,2
/jgehrcke/covid-19-germany-gae/blob/master/more-data/7di-rki-by-ags.csv,2,2
/jgehrcke/covid-19-germany-gae/issues,2,2
/jgehrcke/covid-19-germany-gae/pulls,2,2
/jgehrcke/covid-19-germany-gae/tree/master,2,2
