time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-16 00:00:00+00:00,7,3,16,4
2022-12-17 00:00:00+00:00,6,2,18,7
2022-12-18 00:00:00+00:00,7,2,8,3
2022-12-19 00:00:00+00:00,8,4,4,1
2022-12-20 00:00:00+00:00,7,3,11,5
2022-12-21 00:00:00+00:00,6,2,33,5
2022-12-22 00:00:00+00:00,5,1,5,2
2022-12-23 00:00:00+00:00,11,4,10,1
2022-12-24 00:00:00+00:00,7,3,5,1
2022-12-25 00:00:00+00:00,26,3,6,1
2022-12-26 00:00:00+00:00,6,2,5,1
2022-12-27 00:00:00+00:00,6,2,10,3
2022-12-28 00:00:00+00:00,6,2,24,2
2022-12-29 00:00:00+00:00,10,4,16,4
