time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-27 00:00:00+00:00,,,27.0,5.0
2023-09-28 00:00:00+00:00,3.0,2.0,6.0,4.0
2023-09-29 00:00:00+00:00,4.0,3.0,38.0,3.0
2023-09-30 00:00:00+00:00,,,17.0,1.0
2023-10-01 00:00:00+00:00,2.0,1.0,18.0,2.0
2023-10-02 00:00:00+00:00,3.0,2.0,37.0,1.0
2023-10-03 00:00:00+00:00,,,1.0,1.0
2023-10-04 00:00:00+00:00,6.0,4.0,,
2023-10-05 00:00:00+00:00,3.0,2.0,7.0,4.0
2023-10-07 00:00:00+00:00,2.0,1.0,,
2023-10-08 00:00:00+00:00,2.0,1.0,1.0,1.0
2023-10-09 00:00:00+00:00,4.0,2.0,1.0,1.0
2023-10-10 00:00:00+00:00,,,29.0,2.0
