referrer,views_total,views_unique
Google,23,13
github.com,7,4
jgehrcke.github.io,5,3
corona-open-data.ckan.de,3,1
ncbi.nlm.nih.gov,1,1
govdata.de,1,1
gehrcke.de,1,1
