url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,130,67
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,26,8
/jgehrcke/covid-19-germany-gae/issues,17,5
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,16,9
/jgehrcke/covid-19-germany-gae/tree/master/more-data,10,7
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,9,8
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,8,7
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-ags.csv,7,6
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,6,6
/jgehrcke/covid-19-germany-gae/issues/1165,6,5
