referrer,views_total,views_unique
github.com,24,14
Google,21,16
govdata.de,6,2
corona-open-data.ckan.de,2,2
Bing,2,2
jgehrcke.github.io,1,1
developer.here.com,1,1
ethoma.de,1,1
