url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,518,187
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,86,32
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,76,36
/jgehrcke/covid-19-germany-gae/issues,75,11
/jgehrcke/covid-19-germany-gae/tree/master/more-data,44,18
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,34,16
/jgehrcke/covid-19-germany-gae/issues/369,34,5
/jgehrcke/covid-19-germany-gae/blob/master/ags.json,30,18
/jgehrcke/covid-19-germany-gae/tree/master/examples,29,20
/jgehrcke/covid-19-germany-gae/find/master,29,11
