url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,504,157
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,62,22
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,50,17
/jgehrcke/covid-19-germany-gae/issues,48,16
/jgehrcke/covid-19-germany-gae/tree/master/more-data,37,18
/jgehrcke/covid-19-germany-gae/issues/2413,36,18
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,31,14
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-ags.csv,28,13
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,27,14
/jgehrcke/covid-19-germany-gae/tree/master/examples,21,19
