url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,186,71
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,40,19
/jgehrcke/covid-19-germany-gae/tree/master/more-data,39,15
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,23,6
/jgehrcke/covid-19-germany-gae/tree/master/geodata,21,9
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,18,11
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,17,11
/jgehrcke/covid-19-germany-gae/blob/master/more-data/7di-rl-by-ags.csv,17,6
/jgehrcke/covid-19-germany-gae/blob/master/more-data/7di-rki-by-ags.csv,16,7
/jgehrcke/covid-19-germany-gae/tree/master/examples,12,9
