referrer,views_total,views_unique
Google,119,86
github.com,27,19
govdata.de,14,5
geomoer.github.io,12,8
gehrcke.de,5,4
corona-open-data.ckan.de,3,3
covid19-germany.appspot.com,3,2
youtube.com,2,2
link.springer.com,1,1
developer.here.com,1,1
