url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,481,153
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,100,32
/jgehrcke/covid-19-germany-gae/issues,90,15
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,70,35
/jgehrcke/covid-19-germany-gae/tree/master/more-data,50,19
/jgehrcke/covid-19-germany-gae/issues/491,47,7
/jgehrcke/covid-19-germany-gae/find/master,41,16
/jgehrcke/covid-19-germany-gae/tree/master/tools,32,8
/jgehrcke/covid-19-germany-gae/issues/369,30,5
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,28,17
