url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,27,17
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,4,3
/jgehrcke/covid-19-germany-gae/tree/master/examples,4,3
/jgehrcke/covid-19-germany-gae/tree/master/more-data,3,3
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,3,2
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,2,2
/jgehrcke/covid-19-germany-gae/tree/master/geodata,2,2
/jgehrcke/covid-19-germany-gae/tree/master/.github/workflows,2,2
/jgehrcke/covid-19-germany-gae/blob/master/plots/daily-change-plot-latest.pdf,1,1
/jgehrcke/covid-19-germany-gae/blob/master/README.md,1,1
