referrer,views_total,views_unique
Google,131,46
github.com,61,18
govdata.de,5,4
ecosia.org,5,1
ncbi.nlm.nih.gov,3,1
DuckDuckGo,2,2
corona-open-data.ckan.de,2,1
gehrcke.de,1,1
htw-berlin-statistik-gruppe-1-0.shinyapps.io,1,1
