referrer,views_total,views_unique
Google,90,31
github.com,65,10
govdata.de,5,3
corona-open-data.ckan.de,4,2
StartPage,3,1
data.world,2,1
DuckDuckGo,2,1
jgehrcke.github.io,1,1
