url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,437,165
/jgehrcke/covid-19-germany-gae/issues,86,15
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,60,28
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,52,29
/jgehrcke/covid-19-germany-gae/tree/master/more-data,41,22
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,28,12
/jgehrcke/covid-19-germany-gae/blob/master/more-data/7di-rki-by-ags.csv,26,14
/jgehrcke/covid-19-germany-gae/issues/536,25,8
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,21,15
/jgehrcke/covid-19-germany-gae/issues/369,21,7
