referrer,views_total,views_unique
Google,167,90
github.com,90,51
Bing,15,6
gehrcke.de,13,9
oaseforum.de,9,5
t.co,7,7
covid19-germany.appspot.com,7,3
gist.github.com,4,1
DuckDuckGo,2,2
covid19.eng.ox.ac.uk,1,1
