time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-07 00:00:00+00:00,21,10,59,17
2021-12-08 00:00:00+00:00,18,8,9,6
2021-12-09 00:00:00+00:00,21,11,27,11
2021-12-10 00:00:00+00:00,23,11,44,15
2021-12-11 00:00:00+00:00,15,6,56,10
2021-12-12 00:00:00+00:00,23,11,33,9
2021-12-13 00:00:00+00:00,17,8,73,16
2021-12-14 00:00:00+00:00,17,8,74,10
2021-12-15 00:00:00+00:00,18,8,54,15
2021-12-16 00:00:00+00:00,18,8,16,8
2021-12-17 00:00:00+00:00,21,11,76,15
2021-12-18 00:00:00+00:00,16,7,44,11
2021-12-19 00:00:00+00:00,16,7,53,7
2021-12-20 00:00:00+00:00,17,8,12,9
