referrer,views_total,views_unique
Google,102,34
github.com,52,9
data.world,9,3
corona-open-data.ckan.de,6,3
govdata.de,3,3
StartPage,3,1
DuckDuckGo,2,1
jgehrcke.github.io,1,1
gehrcke.de,1,1
