referrer,views_total,views_unique
Google,120,66
github.com,103,50
t.co,15,10
gehrcke.de,10,6
Bing,9,3
oaseforum.de,8,4
covid19-germany.appspot.com,6,3
DuckDuckGo,4,3
govdata.de,4,2
gist.github.com,4,1
