referrer,views_total,views_unique
Google,60,41
github.com,18,12
gehrcke.de,8,3
govdata.de,6,5
metager.de,3,2
asjadnaqvi.github.io,2,2
covid19.eng.ox.ac.uk,1,1
fu-berlin.webex.com,1,1
