url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,170,74
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,34,12
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,34,10
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,24,5
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,17,5
/jgehrcke/covid-19-germany-gae/issues,12,7
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,9,7
/jgehrcke/covid-19-germany-gae/tree/master/geodata,9,6
/jgehrcke/covid-19-germany-gae/tree/master/more-data,9,6
/jgehrcke/covid-19-germany-gae/tree/master/examples,8,7
