referrer,views_total,views_unique
Google,160,88
github.com,28,19
DuckDuckGo,6,5
govdata.de,5,3
gehrcke.de,3,3
linkedin.com,2,2
corona-open-data.ckan.de,2,2
ecosia.org,2,2
sychjung.github.io,1,1
StartPage,1,1
