time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-05-02 00:00:00+00:00,19,14,69,24
2021-05-03 00:00:00+00:00,20,14,87,30
2021-05-04 00:00:00+00:00,18,12,25,13
2021-05-05 00:00:00+00:00,18,13,121,27
2021-05-06 00:00:00+00:00,18,14,126,27
2021-05-07 00:00:00+00:00,15,11,81,26
2021-05-08 00:00:00+00:00,12,8,36,11
2021-05-09 00:00:00+00:00,19,12,71,16
2021-05-10 00:00:00+00:00,14,8,113,28
2021-05-11 00:00:00+00:00,16,11,198,24
2021-05-12 00:00:00+00:00,11,7,91,25
2021-05-13 00:00:00+00:00,13,9,96,20
2021-05-14 00:00:00+00:00,16,12,93,20
2021-05-15 00:00:00+00:00,18,13,88,23
