referrer,views_total,views_unique
Google,130,82
github.com,76,37
t.co,14,5
govdata.de,11,5
DuckDuckGo,7,4
gehrcke.de,6,3
StartPage,3,1
Bing,1,1
l.facebook.com,1,1
stackedit.io,1,1
