time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-07 00:00:00+00:00,13,11,4,2
2026-05-08 00:00:00+00:00,133,5,1,1
2026-05-09 00:00:00+00:00,9,8,3,3
2026-05-10 00:00:00+00:00,9,9,6,5
2026-05-11 00:00:00+00:00,0,0,0,0
2026-05-12 00:00:00+00:00,6,6,3,3
2026-05-13 00:00:00+00:00,5,5,1,1
2026-05-14 00:00:00+00:00,9,8,7,1
2026-05-15 00:00:00+00:00,5,3,2,2
2026-05-16 00:00:00+00:00,11,8,3,2
2026-05-17 00:00:00+00:00,6,6,2,2
2026-05-18 00:00:00+00:00,5,5,2,2
2026-05-19 00:00:00+00:00,6,6,0,0
2026-05-20 00:00:00+00:00,2,2,1,1
