referrer,views_total,views_unique
Google,139,88
github.com,85,44
t.co,16,10
dannlos.de,8,5
gehrcke.de,5,4
Bing,3,3
covid19-germany.appspot.com,3,2
DuckDuckGo,1,1
govdata.de,1,1
htw-berlin-statistik-gruppe-1-0.shinyapps.io,1,1
