url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,51,24
/jgehrcke/covid-19-germany-gae/tree/master/tools,26,2
/jgehrcke/covid-19-germany-gae/tree/master,23,1
/jgehrcke/covid-19-germany-gae/tree/master/geodata,19,3
/jgehrcke/covid-19-germany-gae/blob/master/tools/heatmap.py,15,2
/jgehrcke/covid-19-germany-gae/tree/master/plots,14,1
/jgehrcke/covid-19-germany-gae/tree/master/gae,10,1
/jgehrcke/covid-19-germany-gae,8,6
/jgehrcke/covid-19-germany-gae/tree/master/more-data,8,3
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,6,2
