time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-05-17 00:00:00+00:00,19,14,120,25
2021-05-18 00:00:00+00:00,22,16,121,35
2021-05-19 00:00:00+00:00,16,12,82,21
2021-05-20 00:00:00+00:00,18,14,89,20
2021-05-21 00:00:00+00:00,18,13,47,14
2021-05-22 00:00:00+00:00,20,13,40,16
2021-05-23 00:00:00+00:00,22,16,72,22
2021-05-24 00:00:00+00:00,21,16,67,19
2021-05-25 00:00:00+00:00,17,13,74,21
2021-05-26 00:00:00+00:00,13,9,95,25
2021-05-27 00:00:00+00:00,13,8,82,23
2021-05-28 00:00:00+00:00,15,11,69,22
2021-05-29 00:00:00+00:00,13,8,18,16
2021-05-30 00:00:00+00:00,13,7,31,13
