referrer,views_total,views_unique
Google,169,96
github.com,75,44
t.co,21,14
Bing,16,7
gehrcke.de,10,6
covid19-germany.appspot.com,10,5
oaseforum.de,9,5
dannlos.de,4,4
gist.github.com,4,1
DuckDuckGo,1,1
