time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-30 00:00:00+00:00,23,8,20,7
2021-12-31 00:00:00+00:00,25,8,51,8
2022-01-01 00:00:00+00:00,25,8,34,9
2022-01-02 00:00:00+00:00,31,10,31,9
2022-01-03 00:00:00+00:00,27,9,39,14
2022-01-04 00:00:00+00:00,27,8,95,16
2022-01-05 00:00:00+00:00,26,9,49,14
2022-01-06 00:00:00+00:00,25,9,116,11
2022-01-07 00:00:00+00:00,25,8,75,15
2022-01-08 00:00:00+00:00,26,9,14,8
2022-01-09 00:00:00+00:00,23,9,67,15
2022-01-10 00:00:00+00:00,29,9,87,17
2022-01-11 00:00:00+00:00,24,9,27,16
2022-01-12 00:00:00+00:00,28,11,26,14
