referrer,views_total,views_unique
Google,186,101
github.com,61,46
linkedin.com,22,15
gehrcke.de,8,4
t.co,7,4
govdata.de,4,3
DuckDuckGo,3,3
Bing,3,1
getpocket.com,2,1
ecosia.org,1,1
