url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,11,10
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,8,8
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,6,1
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,4,4
/jgehrcke/covid-19-germany-gae/tree/master/.github/workflows,3,1
/jgehrcke/covid-19-germany-gae/releases,2,1
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-ags.csv,1,1
/jgehrcke/covid-19-germany-gae/community,1,1
/jgehrcke/covid-19-germany-gae/issues,1,1
/jgehrcke/covid-19-germany-gae/network/members,1,1
