url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,201,89
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,27,13
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,26,18
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,23,13
/jgehrcke/covid-19-germany-gae/tree/master/more-data,23,10
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,20,7
/jgehrcke/covid-19-germany-gae/blob/master/more-data/latest-aggregate.csv,14,6
/jgehrcke/covid-19-germany-gae/blob/master/README.md,13,3
/jgehrcke/covid-19-germany-gae/blob/master/more-data/7di-rki-by-ags.csv,12,4
/jgehrcke/covid-19-germany-gae/blob/master/ags.json,11,7
