url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,549,249
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,82,43
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,73,39
/jgehrcke/covid-19-germany-gae/tree/master/more-data,48,26
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,38,27
/jgehrcke/covid-19-germany-gae/tree/master/examples,36,29
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,36,20
/jgehrcke/covid-19-germany-gae/tree/master/geodata,31,22
/jgehrcke/covid-19-germany-gae/issues,31,16
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-ags.csv,30,16
