url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,72,38
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,26,8
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,22,6
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,20,5
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,17,5
/jgehrcke/covid-19-germany-gae/tree/master/more-data,10,8
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,6,4
/jgehrcke/covid-19-germany-gae/tree/master/examples,4,4
/jgehrcke/covid-19-germany-gae/tree/master/plots,4,3
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rl-crowdsource-by-ags.csv,4,2
