url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,448,169
/jgehrcke/covid-19-germany-gae/tree/master/more-data,57,34
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,53,21
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,41,32
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,40,26
/jgehrcke/covid-19-germany-gae/tree/master/examples,36,26
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,33,14
/jgehrcke/covid-19-germany-gae/tree/master/tools,31,17
/jgehrcke/covid-19-germany-gae/blob/master/ags.json,25,18
/jgehrcke/covid-19-germany-gae/blob/master/more-data/7di-rki-by-ags.csv,24,13
