referrer,views_total,views_unique
Google,193,60
github.com,132,24
govdata.de,33,18
link.springer.com,4,2
gehrcke.de,4,1
Bing,3,1
youtube.com,2,1
jgehrcke.github.io,1,1
covid19.eng.ox.ac.uk,1,1
prvgzzy.myqcloud.com,1,1
