time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-10 00:00:00+00:00,8,4,22.0,13.0
2021-09-11 00:00:00+00:00,9,4,14.0,7.0
2021-09-12 00:00:00+00:00,9,4,18.0,8.0
2021-09-13 00:00:00+00:00,11,5,22.0,12.0
2021-09-14 00:00:00+00:00,8,4,72.0,11.0
2021-09-15 00:00:00+00:00,7,3,12.0,6.0
2021-09-16 00:00:00+00:00,14,6,,
2021-09-17 00:00:00+00:00,14,7,,
2021-09-18 00:00:00+00:00,14,7,,
2021-09-19 00:00:00+00:00,15,7,,
2021-09-20 00:00:00+00:00,13,6,,
2021-09-21 00:00:00+00:00,13,7,,
2021-09-22 00:00:00+00:00,13,7,,
2021-09-23 00:00:00+00:00,15,6,,
