time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-25 00:00:00+00:00,3,3,2.0,2.0
2025-10-26 00:00:00+00:00,1,1,2.0,2.0
2025-10-27 00:00:00+00:00,6,6,9.0,2.0
2025-10-28 00:00:00+00:00,33,26,3.0,2.0
2025-10-29 00:00:00+00:00,13,13,13.0,2.0
2025-10-30 00:00:00+00:00,2,2,3.0,3.0
2025-10-31 00:00:00+00:00,12,11,15.0,4.0
2025-11-01 00:00:00+00:00,4,3,2.0,2.0
2025-11-02 00:00:00+00:00,3,3,1.0,1.0
2025-11-03 00:00:00+00:00,14,13,,
2025-11-04 00:00:00+00:00,7,7,3.0,3.0
2025-11-05 00:00:00+00:00,8,6,2.0,2.0
2025-11-06 00:00:00+00:00,10,7,1.0,1.0
2025-11-07 00:00:00+00:00,13,10,1.0,1.0
