url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,72,38
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,27,9
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,20,6
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,19,6
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,14,3
/jgehrcke/covid-19-germany-gae/tree/master/more-data,12,8
/jgehrcke/covid-19-germany-gae/tree/master/plots,5,4
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,5,3
/jgehrcke/covid-19-germany-gae/blob/master/more-data/7di-rki-by-ags.csv,5,3
/jgehrcke/covid-19-germany-gae/tree/master/examples,4,4
