url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,349,188
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,56,22
/jgehrcke/covid-19-germany-gae/tree/master/more-data,47,21
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,44,21
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,32,26
/jgehrcke/covid-19-germany-gae/tree/master/examples,22,17
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,22,9
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,20,12
/jgehrcke/covid-19-germany-gae/blob/master/more-data/7di-rki-by-ags.csv,18,9
/jgehrcke/covid-19-germany-gae/blob/master/README.md,18,7
