referrer,views_total,views_unique
Google,104,83
github.com,26,20
govdata.de,7,5
t.co,5,2
corona-open-data.ckan.de,1,1
Bing,1,1
covid19-germany.appspot.com,1,1
gehrcke.de,1,1
StartPage,1,1
cn.bing.com,1,1
